LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD,NAICSTitle
3400.0,Lihue,HI,96766,311811,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-08T00:00:00Z,Central Pacific Bank,HI-02,Retail bakeries
3400.0,Waikoloa,HI,96738,238320,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-19T00:00:00Z,"American Savings Bank, FSB",HI-02,Painting and wall covering contractors
3400.0,Waialua,HI,96791,452319,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-19T00:00:00Z,"American Savings Bank, FSB",HI-02,All other general merchandise stores
3400.0,Kapaa,HI,96746,541219,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-19T00:00:00Z,"American Savings Bank, FSB",HI-02,Other accounting services
3400.0,Honolulu,HI,96826,443142,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-19T00:00:00Z,Central Pacific Bank,HI-01,Electronics stores
3400.0,Honolulu,HI,96826,311812,Sole Proprietorship,Asian,Female Owned,Non-Veteran,False,1.0,2020-05-01T00:00:00Z,Hawaii National Bank,HI-01,Commercial bakeries
3400.0,Honolulu,HI,96816,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-09T00:00:00Z,"American Savings Bank, FSB",HI-01,Nail salons
3400.0,Honolulu,HI,96821,523930,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-03T00:00:00Z,Live Oak Banking Company,HI-01,Investment advice
3399.76,Wailuku,HI,96793,541990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-30T00:00:00Z,Celtic Bank Corporation,HI-02,"All other professional, scientific, and technical services"
3395.0,Honolulu,HI,96815,561510,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-12T00:00:00Z,Bank of Hawaii,HI-01,Travel agencies
3395.0,Honolulu,HI,96825,485999,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-12T00:00:00Z,WebBank,HI-01,All other transit and ground passenger transportation
3390.0,Honolulu,HI,96817,541213,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-01,Tax preparation services
3390.0,Honolulu,HI,96814,621111,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-14T00:00:00Z,Bank of Hawaii,HI-01,Offices of physicians (except mental health specialists)
3387.0,Honolulu,HI,96816,551114,Corporation,Unanswered,Unanswered,Unanswered,False,,2020-06-01T00:00:00Z,Bank of Hawaii,HI-01,"Corporate, subsidiary, and regional managing offices"
3385.14,Honolulu,HI,96816,,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,,2020-05-03T00:00:00Z,Celtic Bank Corporation,HI-01,
3382.0,Kihei,HI,96753,561720,Limited Liability Company,Unanswered,Male Owned,Unanswered,False,1.0,2020-05-08T00:00:00Z,HawaiiUSA FCU,HI-02,Janitorial services
3380.0,Honolulu,HI,96817,485310,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,1.0,2020-07-15T00:00:00Z,"Kabbage, Inc.",HI-01,Taxi and ridesharing services
3380.0,Kaneohe,HI,96744,621340,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-28T00:00:00Z,Bank of Hawaii,HI-02,"Offices of physical, occupational and speech therapists, and audiologists"
3375.12,Honolulu,HI,96814,999990,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,,2020-05-03T00:00:00Z,Celtic Bank Corporation,HI-01,Unclassified
3372.5,Kailua Kona,HI,96740,488490,Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-07T00:00:00Z,Hawaii Community FCU,HI-02,Other support activities for road transportation
3370.0,Lahaina,HI,96761,561520,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-16T00:00:00Z,Bank of Hawaii,HI-02,Tour operators
3370.0,Kailua Kona,HI,96740,712190,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,Nature parks and other similar institutions
3365.0,Kihei,HI,96753,722515,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,Snack and nonalcoholic beverage bars
3362.0,Waipahu,HI,96797,711110,Corporation,Unanswered,Unanswered,Unanswered,False,3.0,2020-06-02T00:00:00Z,Intuit Financing Inc.,HI-01,Theater companies and dinner theaters
3360.0,Honolulu,HI,96816,812112,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1.0,2020-08-03T00:00:00Z,"Kabbage, Inc.",HI-01,Beauty salons
3357.14,Honolulu,HI,96813,,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-03T00:00:00Z,Celtic Bank Corporation,HI-01,
3353.0,Wailuku,HI,96793,711190,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-06-21T00:00:00Z,Cross River Bank,HI-02,Other performing arts companies
3350.0,Waimea,HI,96796,711130,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-05-14T00:00:00Z,First Hawaiian Bank,HI-02,Musical groups and artists
3344.69,Makawao,HI,96768,721191,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-15T00:00:00Z,Celtic Bank Corporation,HI-02,Bed-and-breakfast inns
3342.5,Kalaheo,HI,96741,711510,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,1.0,2020-06-12T00:00:00Z,First Hawaiian Bank,HI-02,"Independent artists, writers, and performers"
3342.0,Honolulu,HI,96819,423420,Sole Proprietorship,Unanswered,Female Owned,Unanswered,False,1.0,2020-07-15T00:00:00Z,HawaiiUSA FCU,HI-01,Office equipment merchant wholesalers
3340.0,Makawao,HI,96768,561790,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-11T00:00:00Z,Bank of Hawaii,HI-02,Other services to buildings and dwellings
3337.0,Honolulu,HI,96826,485320,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-27T00:00:00Z,Central Pacific Bank,HI-01,Limousine service
3334.0,Kailua Kona,HI,96740,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1.0,2020-06-12T00:00:00Z,"Kabbage, Inc.",HI-02,Offices of real estate agents and brokers
3332.5,Honolulu,HI,96814,541219,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-06-15T00:00:00Z,First Hawaiian Bank,HI-01,Other accounting services
3326.0,Honolulu,HI,96818,454390,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,1.0,2020-07-17T00:00:00Z,"Kabbage, Inc.",HI-01,Other direct selling establishments
3325.86,Honolulu,HI,96817,445120,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,False,0.0,2020-04-30T00:00:00Z,Celtic Bank Corporation,HI-01,Convenience stores
3325.0,Haiku,HI,96708,713940,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-21T00:00:00Z,Bank of Hawaii,HI-02,Fitness and recreational sports centers
3325.0,Aiea,HI,96701,541940,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-01,Veterinary services
3320.0,Kamuela,HI,96743,621399,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-27T00:00:00Z,Bank of Hawaii,HI-02,Offices of all other miscellaneous health practitioners
3320.0,Honolulu,HI,96815,611699,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-02T00:00:00Z,Bank of Hawaii,HI-01,All other miscellaneous schools and instruction
3311.0,Honolulu,HI,96813,238350,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-01T00:00:00Z,Central Pacific Bank,HI-01,Finish carpentry contractors
3310.0,Kailua Kona,HI,96740,721199,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-21T00:00:00Z,First Hawaiian Bank,HI-02,All other traveler accommodation
3305.0,Kailua Kona,HI,96740,532284,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-01T00:00:00Z,First Hawaiian Bank,HI-02,Recreational goods rental
3304.0,Honolulu,HI,96826,812113,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,1.0,2020-06-29T00:00:00Z,"Kabbage, Inc.",HI-01,Nail salons
3300.0,Honolulu,HI,96814,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-21T00:00:00Z,Central Pacific Bank,HI-01,Beauty salons
3300.0,Honolulu,HI,96815,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-29T00:00:00Z,"American Savings Bank, FSB",HI-01,Taxi and ridesharing services
3300.0,Honolulu,HI,96816,488410,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-29T00:00:00Z,Central Pacific Bank,HI-01,Motor vehicle towing
3300.0,Kapolei,HI,96707,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-29T00:00:00Z,Central Pacific Bank,HI-02,Nail salons
3300.0,Hilo,HI,96720,624410,Sole Proprietorship,Asian,Female Owned,Non-Veteran,False,1.0,2020-05-05T00:00:00Z,Hawaii National Bank,HI-02,Child care services
3300.0,Kailua,HI,96734,611620,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-05T00:00:00Z,Central Pacific Bank,HI-02,Sports and recreation instruction
3300.0,Kailua,HI,96734,812112,Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-29T00:00:00Z,Central Pacific Bank,HI-02,Beauty salons
3300.0,Pearl City,HI,96782,722515,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-16T00:00:00Z,Central Pacific Bank,HI-01,Snack and nonalcoholic beverage bars
3300.0,Waianae,HI,96792,512110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-07T00:00:00Z,"American Savings Bank, FSB",HI-02,Motion picture and video production
3300.0,Kailua Kona,HI,96740,722511,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-08T00:00:00Z,"American Savings Bank, FSB",HI-02,Full-service restaurants
3300.0,Honolulu,HI,96819,711130,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,15.0,2020-04-12T00:00:00Z,"American Savings Bank, FSB",HI-01,Musical groups and artists
3300.0,Honolulu,HI,96813,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-11T00:00:00Z,"American Savings Bank, FSB",HI-01,Beauty salons
3300.0,Honolulu,HI,96814,812112,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-11T00:00:00Z,"American Savings Bank, FSB",HI-01,Beauty salons
3300.0,Kailua,HI,96734,238140,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,12.0,2020-04-05T00:00:00Z,"American Savings Bank, FSB",HI-02,Masonry contractors
3300.0,Kailua Kona,HI,96740,561990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-30T00:00:00Z,Celtic Bank Corporation,HI-02,All other support services
3300.0,Honolulu,HI,96814,811490,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-30T00:00:00Z,Central Pacific Bank,HI-01,Other personal and household goods repair and maintenance
3300.0,Kailua,HI,96734,621111,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,False,1.0,2020-05-13T00:00:00Z,Hawaii National Bank,HI-02,Offices of physicians (except mental health specialists)
3300.0,Aiea,HI,96701,423310,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-27T00:00:00Z,Central Pacific Bank,HI-01,"Lumber, plywood, millwork, and wood panel merchant wholesalers"
3300.0,Honolulu,HI,96813,561720,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-14T00:00:00Z,"American Savings Bank, FSB",HI-01,Janitorial services
3300.0,Ewa Beach,HI,96706,722330,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-07T00:00:00Z,Central Pacific Bank,HI-01,Mobile food services
3300.0,Aiea,HI,96701,541519,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-14T00:00:00Z,Central Pacific Bank,HI-01,Other computer related services
3300.0,Honolulu,HI,96817,561730,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-18T00:00:00Z,Central Pacific Bank,HI-01,Landscaping services
3300.0,Honolulu,HI,96816,541930,Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-08T00:00:00Z,"American Savings Bank, FSB",HI-01,Translation and interpretation services
3296.0,Hilo,HI,96720,811111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-05T00:00:00Z,Cross River Bank,HI-02,General automotive repair
3294.37,Pahoa,HI,96778,621610,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-27T00:00:00Z,Celtic Bank Corporation,HI-02,Home health care services
3283.26,Kilauea,HI,96754,115116,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-27T00:00:00Z,Celtic Bank Corporation,HI-02,Farm management services
3281.0,Wailuku,HI,96793,531311,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-07-31T00:00:00Z,"Kabbage, Inc.",HI-02,Residential property managers
3279.8,Kailua Kona,HI,96740,541990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-04T00:00:00Z,Celtic Bank Corporation,HI-02,"All other professional, scientific, and technical services"
3275.0,Honolulu,HI,96825,236118,Corporation,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-03T00:00:00Z,Central Pacific Bank,HI-01,Residential remodelers
3272.0,Kaneohe,HI,96744,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-06-04T00:00:00Z,Central Pacific Bank,HI-02,Beauty salons
3267.0,Honolulu,HI,96817,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-13T00:00:00Z,Bank of Hawaii,HI-01,Beauty salons
3262.0,Haiku,HI,96708,561110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-05T00:00:00Z,Cross River Bank,HI-02,Office administrative services
3260.0,Haiku,HI,96708,561510,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-21T00:00:00Z,Bank of Hawaii,HI-02,Travel agencies
3256.25,Honolulu,HI,96826,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,500.0,2020-05-01T00:00:00Z,Celtic Bank Corporation,HI-01,Taxi and ridesharing services
3255.0,Honolulu,HI,96817,541618,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-28T00:00:00Z,Central Pacific Bank,HI-01,Other management consulting services
3253.2,Lanai City,HI,96763,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-04T00:00:00Z,Celtic Bank Corporation,HI-02,Beauty salons
3253.0,Kahuku,HI,96731,339999,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-05-01T00:00:00Z,First Hawaiian Bank,HI-02,All other miscellaneous manufacturing
3252.0,Makawao,HI,96768,111998,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,1.0,2020-06-30T00:00:00Z,Intuit Financing Inc.,HI-02,All other miscellaneous crop farming
3250.0,Koloa,HI,96756,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-08-02T00:00:00Z,Cross River Bank,HI-02,Offices of real estate agents and brokers
3250.0,Honolulu,HI,96815,485310,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,,2020-04-14T00:00:00Z,Bank of Hawaii,HI-01,Taxi and ridesharing services
3250.0,Honolulu,HI,96813,236115,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,,2020-05-13T00:00:00Z,Celtic Bank Corporation,HI-01,New single-family housing construction (except for-sale builders)
3248.44,Lahaina,HI,96761,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-09T00:00:00Z,Celtic Bank Corporation,HI-02,Barber shops
3247.0,Honolulu,HI,96814,561730,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-07T00:00:00Z,Bank of Hawaii,HI-01,Landscaping services
3245.0,Hilo,HI,96720,812910,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,Pet care (except veterinary) services
3241.92,Wahiawa,HI,96786,722513,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-07T00:00:00Z,HawaiiUSA FCU,HI-02,Limited-service restaurants
3226.0,Lihue,HI,96766,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-14T00:00:00Z,Central Pacific Bank,HI-02,Beauty salons
3226.0,Honolulu,HI,96815,713990,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-01T00:00:00Z,First Hawaiian Bank,HI-01,All other amusement and recreation industries
3225.0,Kihei,HI,96753,713940,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,False,7.0,2020-05-04T00:00:00Z,Bank of Hawaii,HI-02,Fitness and recreational sports centers
3209.0,Honolulu,HI,96825,518210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-13T00:00:00Z,Central Pacific Bank,HI-01,"Computing infrastructure providers, data processing, web hosting, and related services"
3205.0,Kaneohe,HI,96744,561510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-01T00:00:00Z,Central Pacific Bank,HI-02,Travel agencies
3202.5,Waianae,HI,96792,485310,Independent Contractors,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-30T00:00:00Z,First Hawaiian Bank,HI-02,Taxi and ridesharing services
3202.0,Keaau,HI,96749,561720,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,,2020-06-16T00:00:00Z,CU Hawaii FCU,HI-02,Janitorial services
3202.0,Kihei,HI,96753,611620,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-18T00:00:00Z,Bank of Hawaii,HI-02,Sports and recreation instruction
3200.0,Kilauea,HI,96754,711130,Sole Proprietorship,Unanswered,Male Owned,Unanswered,False,1.0,2020-04-28T00:00:00Z,"American Savings Bank, FSB",HI-02,Musical groups and artists
3200.0,Kailua Kona,HI,96745,114119,Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-02,Other marine fishing
3200.0,Honolulu,HI,96822,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,1.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-01,Religious organizations
3200.0,Makawao,HI,96768,541370,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-28T00:00:00Z,Central Pacific Bank,HI-02,Surveying and mapping (except geophysical) services
3200.0,Honolulu,HI,96814,722511,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-04T00:00:00Z,Central Pacific Bank,HI-01,Full-service restaurants
3200.0,Honolulu,HI,96819,335312,Corporation,Unanswered,Male Owned,Non-Veteran,False,2.0,2020-04-29T00:00:00Z,"American Savings Bank, FSB",HI-01,Motor and generator manufacturing
3200.0,Kailua,HI,96734,621340,Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-11T00:00:00Z,"American Savings Bank, FSB",HI-02,"Offices of physical, occupational and speech therapists, and audiologists"
3200.0,Honolulu,HI,96826,611610,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,9.0,2020-04-11T00:00:00Z,Central Pacific Bank,HI-01,Fine arts schools
3200.0,Kailua Kona,HI,96740,561599,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-11T00:00:00Z,Central Pacific Bank,HI-02,All other travel arrangement and reservation services
3200.0,Wailuku,HI,96793,541820,Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-11T00:00:00Z,Central Pacific Bank,HI-02,Public relations agencies
3200.0,Honolulu,HI,96814,541310,Corporation,Asian,Male Owned,Unanswered,False,2.0,2020-04-29T00:00:00Z,Hawaii National Bank,HI-01,Architectural services
